complaint_id,text,category,priority,sentiment,resolution_time
910194,inquiry for bulk order,Trade,Low,Neutral,32
610966,inquiry for bulk order,Trade,Low,Neutral,29
140318,inquiry for bulk order,Trade,Low,Neutral,43
676723,inquiry for bulk order,Trade,Low,Neutral,16
379804,inquiry for bulk order,Trade,Low,Neutral,33
889795,inquiry for bulk order,Trade,Low,Neutral,34
690987,inquiry for bulk order,Trade,Low,Neutral,2
299149,inquiry for bulk order,Trade,Low,Neutral,9
943070,inquiry for bulk order,Trade,Low,Neutral,11
103358,inquiry for bulk order,Trade,Low,Neutral,15
242503,inquiry for bulk order,Trade,Low,Neutral,33
209633,inquiry for bulk order,Trade,Low,Neutral,19
388326,inquiry for bulk order,Trade,Low,Neutral,20
187579,inquiry for bulk order,Trade,Low,Neutral,13
442281,inquiry for bulk order,Trade,Low,Neutral,30
322226,inquiry for bulk order,Trade,Low,Neutral,15
224112,inquiry for bulk order,Trade,Low,Neutral,15
401307,inquiry for bulk order,Trade,Low,Neutral,12
547951,inquiry for bulk order,Trade,Low,Neutral,12
267177,inquiry for bulk order,Trade,Low,Neutral,7
935579,inquiry for bulk order,Trade,Low,Neutral,41
850122,inquiry for bulk order,Trade,Low,Neutral,38
200317,inquiry for bulk order,Trade,Low,Neutral,29
606931,inquiry for bulk order,Trade,Low,Neutral,14
645073,inquiry for bulk order,Trade,Low,Neutral,33
963286,inquiry for bulk order,Trade,Low,Neutral,23
614274,inquiry for bulk order,Trade,Low,Neutral,44
246847,inquiry for bulk order,Trade,Low,Neutral,13
121406,inquiry for bulk order,Trade,Low,Neutral,18
420361,inquiry for bulk order,Trade,Low,Neutral,13
229320,inquiry for bulk order,Trade,Low,Neutral,8
981966,inquiry for bulk order,Trade,Low,Neutral,7
972526,inquiry for bulk order,Trade,Low,Neutral,48
901121,inquiry for bulk order,Trade,Low,Neutral,33
180230,inquiry for bulk order,Trade,Low,Neutral,31
857504,inquiry for bulk order,Trade,Low,Neutral,27
221450,inquiry for bulk order,Trade,Low,Neutral,10
855265,inquiry for bulk order,Trade,Low,Neutral,36
559702,inquiry for bulk order,Trade,Low,Neutral,3
201164,inquiry for bulk order,Trade,Low,Neutral,2
605859,inquiry for bulk order,Trade,Low,Neutral,5
833856,inquiry for bulk order,Trade,Low,Neutral,45
714887,inquiry for bulk order,Trade,Low,Neutral,4
984110,inquiry for bulk order,Trade,Low,Neutral,48
955630,inquiry for bulk order,Trade,Low,Neutral,38
856020,inquiry for bulk order,Trade,Low,Neutral,29
396992,inquiry for bulk order,Trade,Low,Neutral,22
820367,inquiry for bulk order,Trade,Low,Neutral,13
155056,inquiry for bulk order,Trade,Low,Neutral,37
200806,inquiry for bulk order,Trade,Low,Neutral,39
109096,inquiry for bulk order,Trade,Low,Neutral,10
584643,inquiry for bulk order,Trade,Low,Neutral,8
532747,inquiry for bulk order,Trade,Low,Neutral,36
940982,inquiry for bulk order,Trade,Low,Neutral,46
109102,inquiry for bulk order,Trade,Low,Neutral,8
139348,inquiry for bulk order,Trade,Low,Neutral,38
698435,inquiry for bulk order,Trade,Low,Neutral,22
581376,inquiry for bulk order,Trade,Low,Neutral,44
286045,inquiry for bulk order,Trade,Low,Neutral,24
684133,inquiry for bulk order,Trade,Low,Neutral,36
848791,inquiry for bulk order,Trade,Low,Neutral,5
439457,inquiry for bulk order,Trade,Low,Neutral,14
311013,inquiry for bulk order,Trade,Low,Neutral,1
606958,inquiry for bulk order,Trade,Low,Neutral,40
622586,inquiry for bulk order,Trade,Low,Neutral,11
826542,inquiry for bulk order,Trade,Low,Neutral,32
185177,inquiry for bulk order,Trade,Low,Neutral,4
836251,inquiry for bulk order,Trade,Low,Neutral,31
159094,inquiry for bulk order,Trade,Low,Neutral,22
908169,inquiry for bulk order,Trade,Low,Neutral,1
754139,inquiry for bulk order,Trade,Low,Neutral,45
342531,inquiry for bulk order,Trade,Low,Neutral,44
843903,inquiry for bulk order,Trade,Low,Neutral,9
524612,inquiry for bulk order,Trade,Low,Neutral,30
676076,inquiry for bulk order,Trade,Low,Neutral,32
121962,inquiry for bulk order,Trade,Low,Neutral,46
462305,inquiry for bulk order,Trade,Low,Neutral,35
250986,inquiry for bulk order,Trade,Low,Neutral,8
651052,inquiry for bulk order,Trade,Low,Neutral,12
250631,inquiry for bulk order,Trade,Low,Neutral,35
266385,inquiry for bulk order,Trade,Low,Neutral,30
904826,inquiry for bulk order,Trade,Low,Neutral,4
622681,inquiry for bulk order,Trade,Low,Neutral,16
470190,inquiry for bulk order,Trade,Low,Neutral,31
652503,inquiry for bulk order,Trade,Low,Neutral,11
967211,inquiry for bulk order,Trade,Low,Neutral,47
140756,inquiry for bulk order,Trade,Low,Neutral,44
375968,inquiry for bulk order,Trade,Low,Neutral,7
700452,inquiry for bulk order,Trade,Low,Neutral,35
113639,inquiry for bulk order,Trade,Low,Neutral,6
149542,inquiry for bulk order,Trade,Low,Neutral,1
900223,inquiry for bulk order,Trade,Low,Neutral,15
825334,inquiry for bulk order,Trade,Low,Neutral,42
448059,inquiry for bulk order,Trade,Low,Neutral,26
124552,inquiry for bulk order,Trade,Low,Neutral,1
750586,inquiry for bulk order,Trade,Low,Neutral,4
977952,inquiry for bulk order,Trade,Low,Neutral,13
969259,inquiry for bulk order,Trade,Low,Neutral,40
229918,inquiry for bulk order,Trade,Low,Neutral,15
493270,inquiry for bulk order,Trade,Low,Neutral,36
868081,inquiry for bulk order,Trade,Low,Neutral,22
683601,inquiry for bulk order,Trade,Low,Neutral,26
538733,inquiry for bulk order,Trade,Low,Neutral,40
932320,inquiry for bulk order,Trade,Low,Neutral,42
353193,inquiry for bulk order,Trade,Low,Neutral,2
621995,inquiry for bulk order,Trade,Low,Neutral,22
887497,inquiry for bulk order,Trade,Low,Neutral,42
285374,inquiry for bulk order,Trade,Low,Neutral,20
836500,inquiry for bulk order,Trade,Low,Neutral,24
169505,inquiry for bulk order,Trade,Low,Neutral,28
683133,inquiry for bulk order,Trade,Low,Neutral,47
477366,inquiry for bulk order,Trade,Low,Neutral,40
789722,inquiry for bulk order,Trade,Low,Neutral,22
833584,inquiry for bulk order,Trade,Low,Neutral,42
749271,inquiry for bulk order,Trade,Low,Neutral,3
212869,inquiry for bulk order,Trade,Low,Neutral,3
951345,inquiry for bulk order,Trade,Low,Neutral,24
652404,inquiry for bulk order,Trade,Low,Neutral,5
366868,inquiry for bulk order,Trade,Low,Neutral,9
204718,inquiry for bulk order,Trade,Low,Neutral,22
663778,inquiry for bulk order,Trade,Low,Neutral,7
208541,inquiry for bulk order,Trade,Low,Neutral,6
250128,inquiry for bulk order,Trade,Low,Neutral,7
892566,inquiry for bulk order,Trade,Low,Neutral,16
262238,inquiry for bulk order,Trade,Low,Neutral,22
551219,inquiry for bulk order,Trade,Low,Neutral,14
232957,inquiry for bulk order,Trade,Low,Neutral,32
809815,inquiry for bulk order,Trade,Low,Neutral,36
218629,inquiry for bulk order,Trade,Low,Neutral,26
645769,inquiry for bulk order,Trade,Low,Neutral,6
967600,inquiry for bulk order,Trade,Low,Neutral,30
479788,inquiry for bulk order,Trade,Low,Neutral,32
455211,inquiry for bulk order,Trade,Low,Neutral,33
641334,inquiry for bulk order,Trade,Low,Neutral,41
594256,inquiry for bulk order,Trade,Low,Neutral,30
290514,inquiry for bulk order,Trade,Low,Neutral,23
731659,inquiry for bulk order,Trade,Low,Neutral,27
353058,inquiry for bulk order,Trade,Low,Neutral,6
561894,inquiry for bulk order,Trade,Low,Neutral,21
595854,inquiry for bulk order,Trade,Low,Neutral,7
821417,inquiry for bulk order,Trade,Low,Neutral,6
822975,inquiry for bulk order,Trade,Low,Neutral,3
699648,inquiry for bulk order,Trade,Low,Neutral,2
633664,inquiry for bulk order,Trade,Low,Neutral,20
157549,inquiry for bulk order,Trade,Low,Neutral,12
279350,inquiry for bulk order,Trade,Low,Neutral,39
333564,inquiry for bulk order,Trade,Low,Neutral,37
961925,inquiry for bulk order,Trade,Low,Neutral,13
397876,inquiry for bulk order,Trade,Low,Neutral,31
182533,inquiry for bulk order,Trade,Low,Neutral,44
947366,inquiry for bulk order,Trade,Low,Neutral,41
463797,inquiry for bulk order,Trade,Low,Neutral,28
617509,inquiry for bulk order,Trade,Low,Neutral,16
459805,inquiry for bulk order,Trade,Low,Neutral,44
870115,inquiry for bulk order,Trade,Low,Neutral,47
668704,inquiry for bulk order,Trade,Low,Neutral,8
529089,inquiry for bulk order,Trade,Low,Neutral,2
937970,inquiry for bulk order,Trade,Low,Neutral,39
416472,inquiry for bulk order,Trade,Low,Neutral,35
603493,inquiry for bulk order,Trade,Low,Neutral,27
904268,inquiry for bulk order,Trade,Low,Neutral,33
873418,inquiry for bulk order,Trade,Low,Neutral,43
559299,inquiry for bulk order,Trade,Low,Neutral,30
979249,inquiry for bulk order,Trade,Low,Neutral,46
528252,inquiry for bulk order,Trade,Low,Neutral,39
121058,inquiry for bulk order,Trade,Low,Neutral,29
749343,inquiry for bulk order,Trade,Low,Neutral,29
189701,inquiry for bulk order,Trade,Low,Neutral,15
205203,inquiry for bulk order,Trade,Low,Neutral,13
800052,inquiry for bulk order,Trade,Low,Neutral,23
864561,inquiry for bulk order,Trade,Low,Neutral,41
541557,inquiry for bulk order,Trade,Low,Neutral,13
140792,inquiry for bulk order,Trade,Low,Neutral,28
711185,inquiry for bulk order,Trade,Low,Neutral,1
316708,inquiry for bulk order,Trade,Low,Neutral,48
796966,inquiry for bulk order,Trade,Low,Neutral,12
952098,inquiry for bulk order,Trade,Low,Neutral,13
478647,inquiry for bulk order,Trade,Low,Neutral,24
785952,inquiry for bulk order,Trade,Low,Neutral,18
752379,inquiry for bulk order,Trade,Low,Neutral,19
437451,inquiry for bulk order,Trade,Low,Neutral,28
477698,inquiry for bulk order,Trade,Low,Neutral,48
297409,inquiry for bulk order,Trade,Low,Neutral,31
622566,inquiry for bulk order,Trade,Low,Neutral,1
264178,inquiry for bulk order,Trade,Low,Neutral,6
895567,inquiry for bulk order,Trade,Low,Neutral,2
960221,inquiry for bulk order,Trade,Low,Neutral,37
968606,inquiry for bulk order,Trade,Low,Neutral,16
770147,inquiry for bulk order,Trade,Low,Neutral,44
453128,inquiry for bulk order,Trade,Low,Neutral,1
103077,inquiry for bulk order,Trade,Low,Neutral,31
752824,inquiry for bulk order,Trade,Low,Neutral,48
287377,inquiry for bulk order,Trade,Low,Neutral,15
345570,inquiry for bulk order,Trade,Low,Neutral,11
900849,inquiry for bulk order,Trade,Low,Neutral,2
576679,inquiry for bulk order,Trade,Low,Neutral,5
453600,inquiry for bulk order,Trade,Low,Neutral,22
598933,inquiry for bulk order,Trade,Low,Neutral,40
332878,inquiry for bulk order,Trade,Low,Neutral,4
100827,inquiry for bulk order,Trade,Low,Neutral,42
537735,inquiry for bulk order,Trade,Low,Neutral,7
487622,inquiry for bulk order,Trade,Low,Neutral,20
257886,inquiry for bulk order,Trade,Low,Neutral,42
918774,inquiry for bulk order,Trade,Low,Neutral,28
808420,inquiry for bulk order,Trade,Low,Neutral,9
439612,inquiry for bulk order,Trade,Low,Neutral,28
175528,inquiry for bulk order,Trade,Low,Neutral,48
697584,inquiry for bulk order,Trade,Low,Neutral,38
793249,inquiry for bulk order,Trade,Low,Neutral,34
710816,inquiry for bulk order,Trade,Low,Neutral,32
746842,inquiry for bulk order,Trade,Low,Neutral,20
569450,inquiry for bulk order,Trade,Low,Neutral,38
501890,inquiry for bulk order,Trade,Low,Neutral,45
949861,inquiry for bulk order,Trade,Low,Neutral,44
464905,inquiry for bulk order,Trade,Low,Neutral,46
603222,inquiry for bulk order,Trade,Low,Neutral,6
547082,inquiry for bulk order,Trade,Low,Neutral,28
419434,inquiry for bulk order,Trade,Low,Neutral,43
704726,inquiry for bulk order,Trade,Low,Neutral,44
164433,inquiry for bulk order,Trade,Low,Neutral,28
333749,inquiry for bulk order,Trade,Low,Neutral,6
535504,inquiry for bulk order,Trade,Low,Neutral,2
773415,inquiry for bulk order,Trade,Low,Neutral,28
684325,inquiry for bulk order,Trade,Low,Neutral,1
977269,inquiry for bulk order,Trade,Low,Neutral,12
193642,inquiry for bulk order,Trade,Low,Neutral,5
511675,inquiry for bulk order,Trade,Low,Neutral,46
770829,inquiry for bulk order,Trade,Low,Neutral,35
956986,inquiry for bulk order,Trade,Low,Neutral,23
521935,inquiry for bulk order,Trade,Low,Neutral,44
719396,inquiry for bulk order,Trade,Low,Neutral,43
119358,inquiry for bulk order,Trade,Low,Neutral,34
517411,inquiry for bulk order,Trade,Low,Neutral,42
853724,inquiry for bulk order,Trade,Low,Neutral,13
709298,inquiry for bulk order,Trade,Low,Neutral,20
661844,inquiry for bulk order,Trade,Low,Neutral,25
247386,inquiry for bulk order,Trade,Low,Neutral,10
349239,inquiry for bulk order,Trade,Low,Neutral,12
943428,inquiry for bulk order,Trade,Low,Neutral,29
719150,inquiry for bulk order,Trade,Low,Neutral,45
479824,inquiry for bulk order,Trade,Low,Neutral,16
794127,inquiry for bulk order,Trade,Low,Neutral,32
578136,inquiry for bulk order,Trade,Low,Neutral,14
599120,inquiry for bulk order,Trade,Low,Neutral,8
964405,inquiry for bulk order,Trade,Low,Neutral,9
658472,inquiry for bulk order,Trade,Low,Neutral,28
718418,inquiry for bulk order,Trade,Low,Neutral,28
792681,inquiry for bulk order,Trade,Low,Neutral,1
734023,inquiry for bulk order,Trade,Low,Neutral,40
641311,inquiry for bulk order,Trade,Low,Neutral,13
496959,inquiry for bulk order,Trade,Low,Neutral,36
692954,inquiry for bulk order,Trade,Low,Neutral,43
500658,inquiry for bulk order,Trade,Low,Neutral,34
715680,inquiry for bulk order,Trade,Low,Neutral,40
778807,inquiry for bulk order,Trade,Low,Neutral,12
800876,inquiry for bulk order,Trade,Low,Neutral,4
630960,inquiry for bulk order,Trade,Low,Neutral,10
291486,inquiry for bulk order,Trade,Low,Neutral,22
760302,inquiry for bulk order,Trade,Low,Neutral,17
125042,inquiry for bulk order,Trade,Low,Neutral,9
458015,inquiry for bulk order,Trade,Low,Neutral,9
880857,inquiry for bulk order,Trade,Low,Neutral,2
890420,inquiry for bulk order,Trade,Low,Neutral,23
542263,inquiry for bulk order,Trade,Low,Neutral,1
847167,inquiry for bulk order,Trade,Low,Neutral,15
605371,inquiry for bulk order,Trade,Low,Neutral,48
442470,inquiry for bulk order,Trade,Low,Neutral,44
817328,inquiry for bulk order,Trade,Low,Neutral,28
398129,inquiry for bulk order,Trade,Low,Neutral,15
199673,inquiry for bulk order,Trade,Low,Neutral,12
229157,inquiry for bulk order,Trade,Low,Neutral,26
751632,inquiry for bulk order,Trade,Low,Neutral,40
329603,inquiry for bulk order,Trade,Low,Neutral,26
306669,inquiry for bulk order,Trade,Low,Neutral,16
706820,inquiry for bulk order,Trade,Low,Neutral,12
753141,inquiry for bulk order,Trade,Low,Neutral,23
690631,inquiry for bulk order,Trade,Low,Neutral,22
450300,inquiry for bulk order,Trade,Low,Neutral,42
284695,inquiry for bulk order,Trade,Low,Neutral,6
499243,inquiry for bulk order,Trade,Low,Neutral,23
912065,inquiry for bulk order,Trade,Low,Neutral,41
555724,inquiry for bulk order,Trade,Low,Neutral,10
724453,inquiry for bulk order,Trade,Low,Neutral,43
296892,inquiry for bulk order,Trade,Low,Neutral,17
310074,inquiry for bulk order,Trade,Low,Neutral,12
656016,inquiry for bulk order,Trade,Low,Neutral,1
256356,inquiry for bulk order,Trade,Low,Neutral,28
667350,inquiry for bulk order,Trade,Low,Neutral,35
149758,inquiry for bulk order,Trade,Low,Neutral,29
742545,inquiry for bulk order,Trade,Low,Neutral,37
420089,inquiry for bulk order,Trade,Low,Neutral,29
315715,inquiry for bulk order,Trade,Low,Neutral,32
286365,inquiry for bulk order,Trade,Low,Neutral,6
490043,inquiry for bulk order,Trade,Low,Neutral,18
656777,inquiry for bulk order,Trade,Low,Neutral,7
555772,inquiry for bulk order,Trade,Low,Neutral,19
757846,inquiry for bulk order,Trade,Low,Neutral,38
800934,inquiry for bulk order,Trade,Low,Neutral,19
765392,inquiry for bulk order,Trade,Low,Neutral,38
923072,inquiry for bulk order,Trade,Low,Neutral,40
355919,inquiry for bulk order,Trade,Low,Neutral,40
279369,inquiry for bulk order,Trade,Low,Neutral,11
565837,inquiry for bulk order,Trade,Low,Neutral,6
527448,inquiry for bulk order,Trade,Low,Neutral,22
613491,inquiry for bulk order,Trade,Low,Neutral,43
590303,inquiry for bulk order,Trade,Low,Neutral,3
833855,inquiry for bulk order,Trade,Low,Neutral,33
382337,inquiry for bulk order,Trade,Low,Neutral,38
417347,inquiry for bulk order,Trade,Low,Neutral,35
297129,inquiry for bulk order,Trade,Low,Neutral,12
405259,inquiry for bulk order,Trade,Low,Neutral,11
228728,inquiry for bulk order,Trade,Low,Neutral,20
198760,inquiry for bulk order,Trade,Low,Neutral,22
940974,inquiry for bulk order,Trade,Low,Neutral,27
642334,inquiry for bulk order,Trade,Low,Neutral,39
216436,inquiry for bulk order,Trade,Low,Neutral,26
822259,inquiry for bulk order,Trade,Low,Neutral,14
869381,inquiry for bulk order,Trade,Low,Neutral,13
815546,inquiry for bulk order,Trade,Low,Neutral,32
245798,inquiry for bulk order,Trade,Low,Neutral,41
951826,inquiry for bulk order,Trade,Low,Neutral,14
222266,inquiry for bulk order,Trade,Low,Neutral,33
571002,inquiry for bulk order,Trade,Low,Neutral,5
